FID_1,FID_1_1,FID_,FID_base_t,x_s,y_s,x_e,y_e,FID_2,OBJECTID,FID_市界,NAME,ADMINCODE,KIND,CITYCODE,PROVINCENA,FID_gis_os,osm_id,code,fclass,name_1,ref,oneway,maxspeed,layer,bridge,tunnel,road_len
7969,6643,6643,7842,113.3765835410 ,23.1583853947 ,113.3765226100 ,23.1581051540 ,28126,31201,1,,440183,137,440100,4??,1404548,447215991,5112,trunk,科韵北路, ,F,0,0,F,F,31.40607515
7970,6675,6675,7841,113.3766294860 ,23.1586523531 ,113.3765835410 ,23.1583853947 ,28126,31201,1,,440183,137,440100,4??,1404548,447215991,5112,trunk,科韵北路, ,F,0,0,F,F,23.65301467
7971,6708,6708,7840,113.3766594470 ,23.1588658455 ,113.3766294860 ,23.1586523531 ,28126,31201,1,,440183,137,440100,4??,1404548,447215991,5112,trunk,科韵北路, ,F,0,0,F,F,47.78983418
7972,6749,6749,7839,113.3766754040 ,23.1593005637 ,113.3766594470 ,23.1588658455 ,28126,31201,1,,440183,137,440100,4??,1404548,447215991,5112,trunk,科韵北路, ,F,0,0,F,F,38.13036565
7973,6787,6787,7838,113.3766673870 ,23.1596475357 ,113.3766754040 ,23.1593005637 ,28126,31201,1,,440183,137,440100,4??,1404548,447215991,5112,trunk,科韵北路, ,F,0,0,F,F,133.2904691
7974,6892,6892,7837,113.3766293340 ,23.1608601973 ,113.3766673870 ,23.1596475357 ,28126,31201,1,,440183,137,440100,4??,1404548,447215991,5112,trunk,科韵北路, ,F,0,0,F,F,20.52662042
7975,6904,6904,7836,113.3766293210 ,23.1610470250 ,113.3766293340 ,23.1608601973 ,28126,31201,1,,440183,137,440100,4??,1404548,447215991,5112,trunk,科韵北路, ,F,0,0,F,F,38.19005281
7976,7234,7234,7814,113.3767361710 ,23.1619696803 ,113.3767740130 ,23.1638267327 ,28129,31204,1,,440183,137,440100,4??,1404571,447222478,5112,trunk,科韵北路, ,F,0,0,F,F,204.0684022
7977,7537,7537,7815,113.3767740130 ,23.1638267327 ,113.3767808130 ,23.1666618372 ,28129,31204,1,,440183,137,440100,4??,1404571,447222478,5112,trunk,科韵北路, ,F,0,0,F,F,204.0684022
7978,7834,7834,7816,113.3767808130 ,23.1666618372 ,113.3767427750 ,23.1676571869 ,28129,31204,1,,440183,137,440100,4??,1404571,447222478,5112,trunk,科韵北路, ,F,0,0,F,F,311.4889824
7979,7875,7875,7817,113.3767427750 ,23.1676571869 ,113.3767357490 ,23.1681185160 ,28129,31204,1,,440183,137,440100,4??,1404571,447222478,5112,trunk,科韵北路, ,F,0,0,F,F,50.69023229
7980,7887,7887,7818,113.3767357490 ,23.1681185160 ,113.3767427340 ,23.1682443621 ,28129,31204,1,,440183,137,440100,4??,1404571,447222478,5112,trunk,科韵北路, ,F,0,0,F,F,50.69023229
7981,7924,7924,7819,113.3767427340 ,23.1682443621 ,113.3767656930 ,23.1685761164 ,28129,31204,1,,440183,137,440100,4??,1404571,447222478,5112,trunk,科韵北路, ,F,0,0,F,F,13.84462276
7982,8055,8055,7820,113.3767656930 ,23.1685761164 ,113.3768725550 ,23.1693406368 ,28129,31204,1,,440183,137,440100,4??,1404571,447222478,5112,trunk,科韵北路, ,F,0,0,F,F,36.52360332
7983,8173,8173,7821,113.3768725550 ,23.1693406368 ,113.3770553240 ,23.1705759170 ,28129,31204,1,,440183,137,440100,4??,1404571,447222478,5112,trunk,科韵北路, ,F,0,0,F,F,84.69451673
7984,8203,8203,7822,113.3770553240 ,23.1705759170 ,113.3771312280 ,23.1711039545 ,28129,31204,1,,440183,137,440100,4??,1404571,447222478,5112,trunk,科韵北路, ,F,0,0,F,F,136.9809529
7985,7530,7530,4101,113.3260654680 ,23.1666585005 ,113.3259736860 ,23.1662278411 ,28602,31693,1,,440183,137,440100,4??,1407283,447878398,5112,trunk,燕岭路,G324,F,0,0,F,F,48.22559318
7986,7545,7545,4100,113.3260884180 ,23.1667080377 ,113.3260654680 ,23.1666585005 ,28602,31693,1,,440183,137,440100,4??,1407283,447878398,5112,trunk,燕岭路,G324,F,0,0,F,F,10.09430599
7987,7644,7644,4098,113.3263698160 ,23.1670678624 ,113.3261183500 ,23.1667956469 ,28602,31693,1,,440183,137,440100,4??,1407283,447878398,5112,trunk,燕岭路,G324,F,0,0,F,F,13.8954887
7988,7679,7679,4097,113.3264686070 ,23.1671553403 ,113.3263698160 ,23.1670678624 ,28602,31693,1,,440183,137,440100,4??,1407283,447878398,5112,trunk,燕岭路,G324,F,0,0,F,F,13.32007467
7989,7704,7704,4096,113.3265753830 ,23.1672257096 ,113.3264686070 ,23.1671553403 ,28602,31693,1,,440183,137,440100,4??,1407283,447878398,5112,trunk,燕岭路,G324,F,0,0,F,F,16.18481775
7990,7739,7739,4095,113.3267051110 ,23.1673112293 ,113.3265753830 ,23.1672257096 ,28602,31693,1,,440183,137,440100,4??,1407283,447878398,5112,trunk,燕岭路,G324,F,0,0,F,F,16.09887049
7991,7775,7775,4094,113.3268418260 ,23.1673853401 ,113.3267051110 ,23.1673112293 ,28602,31693,1,,440183,137,440100,4??,1407283,447878398,5112,trunk,燕岭路,G324,F,0,0,F,F,16.70260771
7992,7801,7801,4093,113.3269865240 ,23.1674575365 ,113.3268418260 ,23.1673853401 ,28602,31693,1,,440183,137,440100,4??,1407283,447878398,5112,trunk,燕岭路,G324,F,0,0,F,F,16.70260771
7993,7812,7812,4092,113.3271082700 ,23.1675182811 ,113.3269865240 ,23.1674575365 ,28602,31693,1,,440183,137,440100,4??,1407283,447878398,5112,trunk,燕岭路,G324,F,0,0,F,F,14.05323162
7994,7823,7823,4091,113.3273517660 ,23.1676017850 ,113.3271082700 ,23.1675182811 ,28602,31693,1,,440183,137,440100,4??,1407283,447878398,5112,trunk,燕岭路,G324,F,0,0,F,F,59.68162782
7995,7843,7843,4090,113.3279225890 ,23.1677303486 ,113.3273517660 ,23.1676017850 ,28602,31693,1,,440183,137,440100,4??,1407283,447878398,5112,trunk,燕岭路,G324,F,0,0,F,F,59.68162782
7996,7855,7855,4089,113.3284784470 ,23.1678322523 ,113.3279225890 ,23.1677303486 ,28602,31693,1,,440183,137,440100,4??,1407283,447878398,5112,trunk,燕岭路,G324,F,0,0,F,F,98.95403196
7997,7870,7870,4088,113.3294155200 ,23.1680782790 ,113.3284784470 ,23.1678322523 ,28602,31693,1,,440183,137,440100,4??,1407283,447878398,5112,trunk,燕岭路,G324,F,0,0,F,F,98.95403196
7998,7888,7888,4087,113.3300013180 ,23.1682469046 ,113.3294155200 ,23.1680782790 ,28602,31693,1,,440183,137,440100,4??,1407283,447878398,5112,trunk,燕岭路,G324,F,0,0,F,F,12.44989864
7999,7894,7894,4086,113.3301160820 ,23.1682866722 ,113.3300013180 ,23.1682469046 ,28602,31693,1,,440183,137,440100,4??,1407283,447878398,5112,trunk,燕岭路,G324,F,0,0,F,F,12.44989864
8000,7900,7900,4085,113.3302528010 ,23.1683474903 ,113.3301160820 ,23.1682866722 ,28602,31693,1,,440183,137,440100,4??,1407283,447878398,5112,trunk,燕岭路,G324,F,0,0,F,F,33.93600379
8001,7916,7916,4084,113.3305192480 ,23.1685338153 ,113.3302528010 ,23.1683474903 ,28602,31693,1,,440183,137,440100,4??,1407283,447878398,5112,trunk,燕岭路,G324,F,0,0,F,F,18.16004921
8002,7942,7942,4083,113.3306559630 ,23.1686403162 ,113.3305192480 ,23.1685338153 ,28602,31693,1,,440183,137,440100,4??,1407283,447878398,5112,trunk,燕岭路,G324,F,0,0,F,F,18.16004921
8003,7946,7946,4082,113.3307248200 ,23.1687030622 ,113.3306559630 ,23.1686403162 ,28602,31693,1,,440183,137,440100,4??,1407283,447878398,5112,trunk,燕岭路,G324,F,0,0,F,F,21.34479164
8004,7982,7982,4081,113.3308695170 ,23.1688439351 ,113.3307248200 ,23.1687030622 ,28602,31693,1,,440183,137,440100,4??,1407283,447878398,5112,trunk,燕岭路,G324,F,0,0,F,F,21.34479164
8005,7992,7992,4080,113.3309383720 ,23.1689295724 ,113.3308695170 ,23.1688439351 ,28602,31693,1,,440183,137,440100,4??,1407283,447878398,5112,trunk,燕岭路,G324,F,0,0,F,F,11.7237634
8006,8018,8018,4079,113.3310900520 ,23.1691238120 ,113.3309383720 ,23.1689295724 ,28602,31693,1,,440183,137,440100,4??,1407283,447878398,5112,trunk,燕岭路,G324,F,0,0,F,F,26.32160442
8007,8059,8059,4078,113.3312956190 ,23.1693769277 ,113.3310900520 ,23.1691238120 ,28602,31693,1,,440183,137,440100,4??,1407283,447878398,5112,trunk,燕岭路,G324,F,0,0,F,F,34.77647658
8008,8150,8150,4077,113.3318664100 ,23.1702243296 ,113.3312956190 ,23.1693769277 ,28602,31693,1,,440183,137,440100,4??,1407283,447878398,5112,trunk,燕岭路,G324,F,0,0,F,F,109.6804872
8009,8178,8178,4076,113.3321488140 ,23.1706280449 ,113.3318664100 ,23.1702243296 ,28602,31693,1,,440183,137,440100,4??,1407283,447878398,5112,trunk,燕岭路,G324,F,0,0,F,F,107.2763175
8010,8218,8218,4075,113.3327046400 ,23.1714582856 ,113.3321488140 ,23.1706280449 ,28602,31693,1,,440183,137,440100,4??,1407283,447878398,5112,trunk,燕岭路,G324,F,0,0,F,F,107.2763175
8011,8250,8250,4074,113.3329551150 ,23.1717914896 ,113.3327046400 ,23.1714582856 ,28602,31693,1,,440183,137,440100,4??,1407283,447878398,5112,trunk,燕岭路,G324,F,0,0,F,F,44.58143971
8012,8267,8267,4073,113.3330998140 ,23.1719589550 ,113.3329551150 ,23.1717914896 ,28602,31693,1,,440183,137,440100,4??,1407283,447878398,5112,trunk,燕岭路,G324,F,0,0,F,F,18.93129116
8013,8275,8275,4072,113.3332295460 ,23.1720826653 ,113.3330998140 ,23.1719589550 ,28602,31693,1,,440183,137,440100,4??,1407283,447878398,5112,trunk,燕岭路,G324,F,0,0,F,F,22.17998665
8014,8286,8286,4071,113.3333972020 ,23.1722120028 ,113.3332295460 ,23.1720826653 ,28602,31693,1,,440183,137,440100,4??,1407283,447878398,5112,trunk,燕岭路,G324,F,0,0,F,F,18.2407475
8015,8293,8293,4070,113.3335498900 ,23.1722993843 ,113.3333972020 ,23.1722120028 ,28602,31693,1,,440183,137,440100,4??,1407283,447878398,5112,trunk,燕岭路,G324,F,0,0,F,F,18.2407475
8016,8302,8302,4069,113.3336636590 ,23.1723582496 ,113.3335498900 ,23.1722993843 ,28602,31693,1,,440183,137,440100,4??,1407283,447878398,5112,trunk,燕岭路,G324,F,0,0,F,F,13.24306292
8017,7700,7700,4012,113.3268727770 ,23.1671717629 ,113.3269336490 ,23.1672117315 ,28603,31694,1,,440183,137,440100,4??,1407284,447878399,5112,trunk,燕岭路,G324,F,0,0,F,F,7.584241311
8018,7723,7723,4013,113.3269336490 ,23.1672117315 ,113.3270553950 ,23.1672781739 ,28603,31694,1,,440183,137,440100,4??,1407284,447878399,5112,trunk,燕岭路,G324,F,0,0,F,F,7.584241311
8019,7741,7741,4014,113.3270553950 ,23.1672781739 ,113.3271392210 ,23.1673143002 ,28603,31694,1,,440183,137,440100,4??,1407284,447878399,5112,trunk,燕岭路,G324,F,0,0,F,F,14.3610808
8020,7758,7758,4015,113.3271392210 ,23.1673143002 ,113.3272300320 ,23.1673541119 ,28603,31694,1,,440183,137,440100,4??,1407284,447878399,5112,trunk,燕岭路,G324,F,0,0,F,F,10.20937256
8021,7783,7783,4016,113.3272300320 ,23.1673541119 ,113.3273597630 ,23.1673977479 ,28603,31694,1,,440183,137,440100,4??,1407284,447878399,5112,trunk,燕岭路,G324,F,0,0,F,F,10.20937256
8022,7797,7797,4017,113.3273597630 ,23.1673977479 ,113.3274815110 ,23.1674375007 ,28603,31694,1,,440183,137,440100,4??,1407284,447878399,5112,trunk,燕岭路,G324,F,0,0,F,F,14.02350595
8023,7805,7805,4018,113.3274815110 ,23.1674375007 ,113.3276262130 ,23.1674735113 ,28603,31694,1,,440183,137,440100,4??,1407284,447878399,5112,trunk,燕岭路,G324,F,0,0,F,F,13.11611983
8024,7828,7828,4019,113.3276262130 ,23.1674735113 ,113.3285852420 ,23.1676356246 ,28603,31694,1,,440183,137,440100,4??,1407284,447878399,5112,trunk,燕岭路,G324,F,0,0,F,F,99.03611449
8025,5096,5096,4894,113.2978333100 ,23.1469409243 ,113.2980768430 ,23.1472074102 ,28645,31736,1,,440183,137,440100,4??,1408126,447963445,5113,primary,先烈中路, ,F,0,0,F,F,38.33452132
8026,8372,8372,1174,113.3364580780 ,23.1730414121 ,113.3360319090 ,23.1731394594 ,28747,31843,1,,440183,137,440100,4??,1409835,448253929,5141,service, , ,F,0,0,F,F,44.60951037
8027,8381,8381,1175,113.3360319090 ,23.1731394594 ,113.3357654310 ,23.1731933305 ,28747,31843,1,,440183,137,440100,4??,1409835,448253929,5141,service, , ,F,0,0,F,F,27.70785338
8028,6586,6586,3768,113.3000105380 ,23.1576180458 ,113.3011523520 ,23.1580603040 ,28860,31961,1,,440183,137,440100,4??,1412502,448813885,5132,trunk_link, , ,F,0,1,T,F,125.7658401
8029,5732,5732,10182,113.2951677870 ,23.1522056533 ,113.2952965430 ,23.1524189603 ,28862,31963,1,,440183,137,440100,4??,1412504,448818029,5113,primary,永福路, ,F,0,0,F,F,31.21565916
8030,5761,5761,10183,113.2952965430 ,23.1524189603 ,113.2954193010 ,23.1527467320 ,28862,31963,1,,440183,137,440100,4??,1412504,448818029,5113,primary,永福路, ,F,0,0,F,F,38.11111713
8031,6006,6006,10185,113.2957077430 ,23.1533334313 ,113.2961878100 ,23.1543317534 ,28862,31963,1,,440183,137,440100,4??,1412504,448818029,5113,primary,永福路, ,F,0,0,F,F,70.80980789
8032,6057,6057,10186,113.2961878100 ,23.1543317534 ,113.2963025890 ,23.1545317863 ,28862,31963,1,,440183,137,440100,4??,1412504,448818029,5113,primary,永福路, ,F,0,0,F,F,120.0413567
8033,6129,6129,10187,113.2963025890 ,23.1545317863 ,113.2964163700 ,23.1547222244 ,28862,31963,1,,440183,137,440100,4??,1412504,448818029,5113,primary,永福路, ,F,0,0,F,F,24.87974114
8034,6168,6168,10188,113.2964163700 ,23.1547222244 ,113.2965151830 ,23.1548460129 ,28862,31963,1,,440183,137,440100,4??,1412504,448818029,5113,primary,永福路, ,F,0,0,F,F,16.90441603
8035,6193,6193,10189,113.2965151830 ,23.1548460129 ,113.2968355770 ,23.1551829512 ,28862,31963,1,,440183,137,440100,4??,1412504,448818029,5113,primary,永福路, ,F,0,0,F,F,49.29497189
8036,6201,6201,10190,113.2968355770 ,23.1551829512 ,113.2969573510 ,23.1552552210 ,28862,31963,1,,440183,137,440100,4??,1412504,448818029,5113,primary,永福路, ,F,0,0,F,F,49.29497189
8037,6257,6257,10194,113.2973526080 ,23.1555595447 ,113.2975811730 ,23.1557955710 ,28862,31963,1,,440183,137,440100,4??,1412504,448818029,5113,primary,永福路, ,F,0,0,F,F,21.10569604
8038,6266,6266,10195,113.2975811730 ,23.1557955710 ,113.2976350700 ,23.1558527585 ,28862,31963,1,,440183,137,440100,4??,1412504,448818029,5113,primary,永福路, ,F,0,0,F,F,34.80947524
8039,6305,6305,10196,113.2976350700 ,23.1558527585 ,113.2978706170 ,23.1561554459 ,28862,31963,1,,440183,137,440100,4??,1412504,448818029,5113,primary,永福路, ,F,0,0,F,F,8.334369916
8040,6319,6319,10197,113.2978706170 ,23.1561554459 ,113.2979544560 ,23.1562525674 ,28862,31963,1,,440183,137,440100,4??,1412504,448818029,5113,primary,永福路, ,F,0,0,F,F,40.97121718
8041,6344,6344,10198,113.2979544560 ,23.1562525674 ,113.2981371050 ,23.1564657774 ,28862,31963,1,,440183,137,440100,4??,1412504,448818029,5113,primary,永福路, ,F,0,0,F,F,13.6533526
8042,6375,6375,10199,113.2981371050 ,23.1564657774 ,113.2983127700 ,23.1566161230 ,28862,31963,1,,440183,137,440100,4??,1412504,448818029,5113,primary,永福路, ,F,0,0,F,F,24.31788768
8043,6394,6394,10200,113.2983127700 ,23.1566161230 ,113.2984574950 ,23.1567322337 ,28862,31963,1,,440183,137,440100,4??,1412504,448818029,5113,primary,永福路, ,F,0,0,F,F,24.31788768
8044,5090,5090,2526,113.2877337910 ,23.1471646066 ,113.2875441020 ,23.1470905115 ,28863,31964,1,,440183,137,440100,4??,1412505,448820456,5113,primary,恒福路, ,F,0,0,F,F,20.92186196
8045,5101,5101,2525,113.2879174890 ,23.1472368103 ,113.2877337910 ,23.1471646066 ,28863,31964,1,,440183,137,440100,4??,1412505,448820456,5113,primary,恒福路, ,F,0,0,F,F,20.28029712
8046,5108,5108,2524,113.2880542630 ,23.1473033841 ,113.2879174890 ,23.1472368103 ,28863,31964,1,,440183,137,440100,4??,1412505,448820456,5113,primary,恒福路, ,F,0,0,F,F,15.70411994
8047,5134,5134,2523,113.2884805560 ,23.1474971814 ,113.2880542630 ,23.1473033841 ,28863,31964,1,,440183,137,440100,4??,1412505,448820456,5113,primary,恒福路, ,F,0,0,F,F,48.26349681
8048,5160,5160,2522,113.2887011880 ,23.1476074121 ,113.2884805560 ,23.1474971814 ,28863,31964,1,,440183,137,440100,4??,1412505,448820456,5113,primary,恒福路, ,F,0,0,F,F,25.47927657
8049,5209,5209,2521,113.2892193160 ,23.1478964283 ,113.2887011880 ,23.1476074121 ,28863,31964,1,,440183,137,440100,4??,1412505,448820456,5113,primary,恒福路, ,F,0,0,F,F,61.47893269
8050,5253,5253,2520,113.2896915120 ,23.1482160950 ,113.2892193160 ,23.1478964283 ,28863,31964,1,,440183,137,440100,4??,1412505,448820456,5113,primary,恒福路, ,F,0,0,F,F,59.45830168
8051,5333,5333,2519,113.2904991230 ,23.1487792512 ,113.2896915120 ,23.1482160950 ,28863,31964,1,,440183,137,440100,4??,1412505,448820456,5113,primary,恒福路, ,F,0,0,F,F,102.7690707
8052,6842,6842,7323,113.3181701980 ,23.1600462464 ,113.3179117210 ,23.1601877841 ,28866,31967,1,,440183,137,440100,4??,1412508,448831796,5114,secondary,兴华路, ,F,0,0,F,F,42.47666325
8053,6652,6652,7267,113.3166015330 ,23.1584838378 ,113.3163740150 ,23.1582707527 ,28867,31968,1,,440183,137,440100,4??,1412509,448831797,5113,primary,禺东西路, ,F,0,0,F,F,20.74824937
8054,6671,6671,7266,113.3167462260 ,23.1586171111 ,113.3166015330 ,23.1584838378 ,28867,31968,1,,440183,137,440100,4??,1412509,448831797,5113,primary,禺东西路, ,F,0,0,F,F,20.74824937
8055,6726,6726,7265,113.3172800990 ,23.1590469291 ,113.3167462260 ,23.1586171111 ,28867,31968,1,,440183,137,440100,4??,1412509,448831797,5113,primary,禺东西路, ,F,0,0,F,F,47.24549108
8056,6751,6751,7264,113.3176453290 ,23.1593131306 ,113.3172800990 ,23.1590469291 ,28867,31968,1,,440183,137,440100,4??,1412509,448831797,5113,primary,禺东西路, ,F,0,0,F,F,67.48868732
8057,6788,6788,7263,113.3182011610 ,23.1596495412 ,113.3176453290 ,23.1593131306 ,28867,31968,1,,440183,137,440100,4??,1412509,448831797,5113,primary,禺东西路, ,F,0,0,F,F,30.08608809
8058,8380,8380,727,113.3343871610 ,23.1731881864 ,113.3347524350 ,23.1731875080 ,29244,32353,1,,440183,137,440100,4??,1415316,449225418,5115,tertiary,元岗路, ,B,0,0,F,F,37.10387167
8059,6574,6574,3856,113.3002690350 ,23.1578654055 ,113.3000634270 ,23.1577856898 ,29263,32372,1,,440183,137,440100,4??,1415503,449240666,5135,tertiary_link, , ,F,0,0,F,F,18.33637272
8060,5317,5317,9091,113.3310845660 ,23.1471138764 ,113.3313888490 ,23.1486119119 ,29344,32453,1,,440183,137,440100,4??,1417201,449642576,5115,tertiary,天阳路, ,B,0,0,F,F,2.093971634
8061,5318,5318,9105,113.3313579110 ,23.1486157687 ,113.3310456440 ,23.1471235460 ,29364,32473,1,,440183,137,440100,4??,1417328,449683614,5115,tertiary,龙口西路, ,B,0,0,F,F,166.9951265
8062,5339,5339,9092,113.3313888490 ,23.1486119119 ,113.3314417280 ,23.1488158320 ,29364,32473,1,,440183,137,440100,4??,1417328,449683614,5115,tertiary,龙口西路, ,B,0,0,F,F,165.3765867
8063,5342,5342,9104,113.3314038040 ,23.1488253996 ,113.3313579110 ,23.1486157687 ,29364,32473,1,,440183,137,440100,4??,1417328,449683614,5115,tertiary,龙口西路, ,B,0,0,F,F,23.49977958
8064,5372,5372,9103,113.3314417160 ,23.1489931621 ,113.3314038040 ,23.1488253996 ,29364,32473,1,,440183,137,440100,4??,1417328,449683614,5115,tertiary,龙口西路, ,B,0,0,F,F,18.83054722
8065,5373,5373,9093,113.3314417280 ,23.1488158320 ,113.3314726530 ,23.1490101972 ,29364,32473,1,,440183,137,440100,4??,1417328,449683614,5115,tertiary,龙口西路, ,B,0,0,F,F,23.04023358
8066,5375,5375,9102,113.3314566840 ,23.1490198235 ,113.3314417160 ,23.1489931621 ,29364,32473,1,,440183,137,440100,4??,1417328,449683614,5115,tertiary,龙口西路, ,B,0,0,F,F,3.300556005
8067,5377,5377,9094,113.3314726530 ,23.1490101972 ,113.3314956040 ,23.1490426412 ,29364,32473,1,,440183,137,440100,4??,1417328,449683614,5115,tertiary,龙口西路, ,B,0,0,F,F,4.259657606
8068,5382,5382,9101,113.3314726500 ,23.1490559791 ,113.3314566840 ,23.1490198235 ,29364,32473,1,,440183,137,440100,4??,1417328,449683614,5115,tertiary,龙口西路, ,B,0,0,F,F,14.73492001
8069,5391,5391,9095,113.3314956040 ,23.1490426412 ,113.3315794270 ,23.1491568384 ,29364,32473,1,,440183,137,440100,4??,1417328,449683614,5115,tertiary,龙口西路, ,B,0,0,F,F,4.259657606
8070,5394,5394,9100,113.3315484890 ,23.1491702913 ,113.3314726500 ,23.1490559791 ,29364,32473,1,,440183,137,440100,4??,1417328,449683614,5115,tertiary,龙口西路, ,B,0,0,F,F,3.866924154
8071,5397,5397,9096,113.3315794270 ,23.1491568384 ,113.3316013810 ,23.1491891843 ,29364,32473,1,,440183,137,440100,4??,1417328,449683614,5115,tertiary,龙口西路, ,B,0,0,F,F,15.16441544
8072,5398,5398,9099,113.3315634560 ,23.1492026504 ,113.3315484890 ,23.1491702913 ,29364,32473,1,,440183,137,440100,4??,1417328,449683614,5115,tertiary,龙口西路, ,B,0,0,F,F,3.866924154
8073,5423,5423,9097,113.3316013810 ,23.1491891843 ,113.3317081430 ,23.1495169543 ,29364,32473,1,,440183,137,440100,4??,1417328,449683614,5115,tertiary,龙口西路, ,B,0,0,F,F,37.61079736
8074,5427,5427,9098,113.3316782030 ,23.1495265069 ,113.3315634560 ,23.1492026504 ,29364,32473,1,,440183,137,440100,4??,1417328,449683614,5115,tertiary,龙口西路, ,B,0,0,F,F,37.44387059
8075,7166,7166,7332,113.3158707790 ,23.1622317725 ,113.3154216740 ,23.1626272706 ,29385,32494,1,,440183,137,440100,4??,1417428,449699376,5114,secondary,兴华路, ,F,0,0,F,F,45.63922202
8076,7175,7175,7332,113.3158707790 ,23.1622317725 ,113.3154216740 ,23.1626272706 ,29385,32494,1,,440183,137,440100,4??,1417428,449699376,5114,secondary,兴华路, ,F,0,0,F,F,45.63922202
8077,7199,7199,4254,113.3159854950 ,23.1629407812 ,113.3160912690 ,23.1630798270 ,29386,32495,1,,440183,137,440100,4??,1417429,449699377,5113,primary,沙太南路, ,F,0,0,F,F,30.75073932
